shot_00.shot	cue=white	aim=336.0	speed=0.67	eng=+0	fol=-50	cue_rms=206	obj_rms=2	pen=0.00	
shot_01.shot	cue=white	aim=351.8	speed=3.31	eng=-42	fol=-1	cue_rms=179	obj_rms=143	pen=0.02	x02@0.45 r2+x@0.82 r0-y@1.20 r0+x@1.35 r2+y@2.47 r0+y@2.92 r2-x@3.80 x01@4.22 r0-x@5.43 r1-y@6.44 r0-y@8.58 r2-y@12.16
shot_02.shot	cue=white	aim=6.5	speed=3.18	eng=-44	fol=+6	cue_rms=157	obj_rms=232	pen=0.02	x02@0.46 r2+x@0.65 r0-y@0.69 r0+x@0.81 r0+y@2.39 r2+y@2.62 r2-x@3.65 r0-x@4.12 r0-y@5.08 x01@5.29 r2-y@6.50 r2+x@12.89
shot_03.shot	cue=white	aim=1.0	speed=4.44	eng=-48	fol=-24	cue_rms=631	obj_rms=267	pen=0.25	r0+x@0.51 x02@0.59 r0+y@0.86 r2-x@1.86 x01@1.92 r0-y@2.15 r2+x@4.39 r1-x@4.60 r0+y@4.69 r2-y@7.71 x12@8.11 r2-y@8.14
shot_04.shot	cue=white	aim=246.8	speed=4.68	eng=+17	fol=+3	cue_rms=326	obj_rms=380	pen=1.00	x02@0.09 r0-y@0.17 r0+y@0.60 r2-x@0.61 r0-y@1.25 r0+y@2.38 r2-y@2.45 x01@3.70 r2+x@4.53 r0-y@4.73 r1-x@6.17
shot_05.shot	cue=yellow	aim=31.4	speed=2.23	eng=+0	fol=+49	cue_rms=74	obj_rms=35	pen=0.00	r0+y@0.77 r0+x@1.53 r0-y@2.52 x01@3.58 r1+y@5.38 r0-x@5.88 r1-x@5.89 x01@8.22
shot_06.shot	cue=white	aim=325.6	speed=2.00	eng=-46	fol=-5	cue_rms=132	obj_rms=183	pen=0.13	x02@0.22 r0-y@0.95 r0+x@1.71 r0+y@3.24 x01@4.71 r1-x@5.75 r0-x@5.91 r1-y@7.49
shot_07.shot	cue=white	aim=281.1	speed=2.80	eng=-40	fol=+28	cue_rms=182	obj_rms=121	pen=0.02	x01@0.21 r1-y@0.26 r0-y@0.35 r1-x@0.73 r1+y@1.63 r0+x@1.94 r0+y@2.57 r1-y@4.25 x02@4.65 r0-x@5.45 r2-y@5.86 r0-y@6.13 x02@6.69
shot_08.shot	cue=white	aim=1.0	speed=3.24	eng=+18	fol=+18	cue_rms=60	obj_rms=85	pen=0.07	x01@0.49 r0+y@0.75 r0+x@0.78 r1+x@0.87 r1-y@2.01 r0-y@2.27 x02@2.57 r2-x@4.11 x01@5.37 r0+y@6.58 r1-x@7.59 r1+y@7.81
shot_09.shot	cue=white	aim=174.6	speed=1.53	eng=-15	fol=+1	cue_rms=903	obj_rms=622	pen=3.07	r0-x@0.32 x01@0.81 r0+y@1.99 x12@3.95
shot_10.shot	cue=white	aim=314.4	speed=3.41	eng=+5	fol=+6	cue_rms=220	obj_rms=457	pen=0.72	x01@0.18 r0-y@0.33 r1+x@1.07 r0+y@1.21 r0-y@2.76 r1-x@5.06 r0+y@5.94
shot_100.shot	cue=white	aim=264.8	speed=3.83	eng=+35	fol=-0	cue_rms=140	obj_rms=227	pen=0.78	x02@0.20 r2+x@0.30 r2-y@0.34 r0-y@0.99 r2+y@1.21 r0-x@2.41 r2-y@2.68 r0+y@3.78 x02@4.61 r0+y@5.92 r0+x@6.95 x02@11.20
shot_101.shot	cue=yellow	aim=114.4	speed=2.11	eng=+22	fol=-10	cue_rms=69	obj_rms=73	pen=0.00	x02@0.18 r0+y@0.94 r0+x@2.59 r0-y@3.11 r2-x@3.29 r0+y@9.61
shot_102.shot	cue=white	aim=210.3	speed=3.40	eng=-0	fol=+50	cue_rms=560	obj_rms=420	pen=0.05	r0-y@0.37 r0-x@0.70 x02@1.31 x12@1.38 r0+y@1.42 r1+y@1.54 r0-y@3.35 r2+x@3.35 r0+x@4.53 r2-y@7.22
shot_103.shot	cue=yellow	aim=215.7	speed=3.10	eng=-21	fol=+7	cue_rms=76	obj_rms=110	pen=0.02	x02@0.46 r2-y@0.52 r0-x@0.86 r0-y@1.31 r2+y@1.75 r2-x@2.65 r2-y@4.07 r0+x@4.53 r0+y@6.27
shot_104.shot	cue=white	aim=183.4	speed=5.41	eng=+0	fol=+12	cue_rms=81	obj_rms=185	pen=0.02	x02@0.36 r2-x@0.45 r0-x@0.50 r2+y@0.59 r0-y@0.94 r2+x@2.21 r2-y@2.33 r0+x@2.46 r0+y@2.49 r2+y@4.45 r0-y@4.65 r2-x@5.81 r0-x@6.85
shot_105.shot	cue=yellow	aim=59.9	speed=1.50	eng=+31	fol=+38	cue_rms=96	obj_rms=64	pen=0.02	x02@0.24 r0+y@0.98 r2+y@1.33 r0+x@2.10 r0-y@3.49 x01@5.99 r1-x@8.33
shot_106.shot	cue=yellow	aim=233.0	speed=1.84	eng=-6	fol=+23	cue_rms=276	obj_rms=357	pen=0.02	x02@0.32 r2-x@0.60 r0-y@0.88 x01@2.39 r1+y@3.15 r0+y@3.74 r1-x@3.77 r2-y@5.31
shot_107.shot	cue=white	aim=230.2	speed=3.58	eng=+8	fol=-32	cue_rms=162	obj_rms=296	pen=0.18	x01@0.26 r0-x@0.32 r1-y@0.50 r1-x@0.50 r1+y@1.50 r0+y@1.52 r1-y@3.27 r0+x@3.31 r0-y@4.74 r1+y@7.17 r0-x@11.12 r0+y@11.65
shot_108.shot	cue=yellow	aim=317.4	speed=3.27	eng=+24	fol=+3	cue_rms=115	obj_rms=54	pen=0.02	x02@0.48 r2-y@0.55 r0+x@0.72 r0-y@1.05 r2+y@1.67 r2+x@1.92 r2-y@3.73 r0-x@4.25 r0+y@4.86
shot_109.shot	cue=white	aim=358.2	speed=3.65	eng=+33	fol=-9	cue_rms=320	obj_rms=76	pen=0.00	r0+x@0.89 r0-y@2.43 r0-x@2.70 r0+y@4.49 r0+x@6.53 r0-y@7.83 x01@8.13
shot_11.shot	cue=yellow	aim=163.1	speed=3.40	eng=-34	fol=-17	cue_rms=272	obj_rms=84	pen=0.05	x01@0.05 r1+y@0.14 r0-x@0.75 r0-y@1.84 x01@1.92 r0-y@2.03 r0+x@3.12 r0+y@5.11 r1+y@6.85 r0-x@8.64 r0-y@10.46
shot_111.shot	cue=white	aim=328.7	speed=3.02	eng=+33	fol=-33	cue_rms=59	obj_rms=114	pen=0.03	x01@0.22 r1-y@0.26 r0+x@0.84 r0-y@0.95 x02@1.49 r1+y@2.15 r2-x@6.16 r1-y@6.60
shot_112.shot	cue=white	aim=210.8	speed=3.14	eng=+18	fol=-16	cue_rms=174	obj_rms=217	pen=0.03	x02@0.41 r0-x@0.73 r2-y@0.79 r0+y@2.24 r2+y@2.82 r2-x@2.94 r0+x@4.37 r0-y@6.60
shot_113.shot	cue=yellow	aim=169.9	speed=3.17	eng=+18	fol=-17	cue_rms=297	obj_rms=74	pen=0.00	r0-x@0.69 r0+y@2.06 r0+x@2.83 r0-y@5.01 r0-x@7.57 r0+y@9.88
shot_114.shot	cue=yellow	aim=214.8	speed=1.04	eng=+3	fol=+17	cue_rms=36	obj_rms=48	pen=0.00	r0-y@2.37 x02@4.55 r2-x@5.15
shot_115.shot	cue=white	aim=90.3	speed=6.24	eng=+50	fol=-1	cue_rms=1154	obj_rms=727	pen=2.00	r0+y@0.14 x02@0.24 r0-y@0.46 r2-x@0.47 x12@0.53 r0+y@0.91 r2-y@1.19 r0-y@1.61 r0+y@2.83 r2+y@4.57 r0-y@5.12
shot_116.shot	cue=white	aim=28.3	speed=3.55	eng=-39	fol=+8	cue_rms=202	obj_rms=223	pen=0.02	x02@0.24 r2+y@0.57 r0+x@0.80 r0+y@1.86 r2-y@2.06 r0-x@3.09 r0-y@4.62 r2+y@4.99 x02@7.40 r0+x@7.90 x02@8.56
shot_117.shot	cue=yellow	aim=157.6	speed=1.92	eng=+47	fol=+52	cue_rms=662	obj_rms=1010	pen=3.10	r0+y@0.31 r0-x@1.70 x01@4.66 r1+x@4.78 r0+x@4.99 r1+y@6.23
shot_119.shot	cue=yellow	aim=146.3	speed=2.80	eng=+5	fol=+34	cue_rms=117	obj_rms=1	pen=0.00	r0+y@0.34 r0-x@0.88 r0-y@1.82 r0+x@3.69 r0+y@4.29 r0-y@8.44 r0-x@10.19
shot_12.shot	cue=white	aim=252.9	speed=0.75	eng=+32	fol=+33	cue_rms=225	obj_rms=1329	pen=1.40	r0-y@2.05 r0+y@7.26
shot_120.shot	cue=white	aim=342.0	speed=3.19	eng=+26	fol=+43	cue_rms=254	obj_rms=270	pen=0.02	x02@0.08 r2+y@0.30 r2+x@0.40 r0+x@0.45 r0-y@0.68 r0+y@1.83 r2-y@2.47 r0-x@3.15 r2-x@4.89 r0-y@5.73 r2+y@6.34
shot_121.shot	cue=yellow	aim=34.2	speed=2.64	eng=+33	fol=-19	cue_rms=113	obj_rms=157	pen=0.02	r0+y@0.89 r0+x@1.66 x01@2.15 x12@2.81 r0-y@3.03 r0+y@7.86 r2-x@8.16
shot_122.shot	cue=white	aim=134.4	speed=2.90	eng=+1	fol=+32	cue_rms=155	obj_rms=145	pen=0.02	x01@0.35 r0+y@0.58 r1+y@0.74 r0-x@0.82 r0-y@2.03 r0+x@3.61 r0+y@4.41 r0-y@8.50 x02@9.33 r0-x@9.67 r0-y@11.24
