shot_27.shot	cue=white	aim=178.3	speed=2.55	eng=+21	fol=+1	cue_rms=112	obj_rms=222	pen=0.00	x01@0.33 r1+y@1.34 r0-y@1.38 r0-x@2.20 r1-x@2.76 r0+y@4.39 r1-y@4.89 x02@7.76 r0+x@8.31
shot_28.shot	cue=white	aim=153.3	speed=3.67	eng=+32	fol=-16	cue_rms=129	obj_rms=172	pen=1.55	x01@0.16 r1+y@0.64 r0-y@0.88 r0-x@1.32 r1-y@2.00 r0+y@3.05 r0+x@4.48 r1+y@4.60 x02@4.92 r0-y@6.65 x01@10.93 r1-x@11.24 x01@11.47
shot_29.shot	cue=white	aim=81.9	speed=5.93	eng=-34	fol=+1	cue_rms=956	obj_rms=728	pen=0.82	r0+y@0.10 x01@0.21 r1-x@0.22 r0-y@0.44 r0+y@0.94 r1-y@1.55 r0-y@1.78 r1+x@2.18 x12@2.34 r0+y@3.29 x01@4.04 r1-x@5.77
shot_30.shot	cue=yellow	aim=35.9	speed=3.17	eng=+33	fol=-3	cue_rms=210	obj_rms=71	pen=0.02	r0+y@0.64 r0+x@1.10 r0-y@1.94 r0-x@3.47 r0+y@3.85 r0-y@6.86 x01@7.61 r1+x@8.52 x12@9.24
shot_33.shot	cue=yellow	aim=145.4	speed=3.16	eng=+45	fol=-10	cue_rms=223	obj_rms=169	pen=0.70	x02@0.23 r0-x@1.35 r0+y@1.52 r2+y@1.83 r0-y@3.18 r0+x@4.13
shot_34.shot	cue=white	aim=62.3	speed=3.27	eng=+46	fol=+0	cue_rms=184	obj_rms=484	pen=0.20	x02@0.09 r2+x@0.17 r0+y@0.56 r0+x@0.75 r0-y@1.66 x01@3.04 r2-x@3.71 r1+y@3.73 x01@4.52 r0-x@7.04
shot_35.shot	cue=white	aim=1.1	speed=4.82	eng=-0	fol=-0	cue_rms=530	obj_rms=581	pen=0.12	x02@0.53 r2+x@0.60 r0+y@0.64 r0+x@0.68 r0-y@1.96 r2-y@1.99 r2-x@2.55 x02@3.61 r0+y@3.96 x02@4.40 x12@4.71
shot_37.shot	cue=white	aim=114.7	speed=3.84	eng=+27	fol=-31	cue_rms=75	obj_rms=100	pen=0.00	x01@0.19 r0+y@0.39 r1+y@0.41 r1-x@1.10 r0+x@1.30 r0-y@1.76 r1-y@1.90 r0+y@3.95 r1+y@4.33 r1+x@4.88 r0-x@5.34 x02@7.75
shot_38.shot	cue=white	aim=8.0	speed=2.92	eng=+21	fol=+16	cue_rms=160	obj_rms=113	pen=0.03	x01@0.56 r0+y@0.97 r1+x@1.14 r0+x@1.38 r1-y@2.95 r0-y@2.99 r1-x@5.83 r0-x@5.84 r0+y@6.54
shot_39.shot	cue=yellow	aim=247.3	speed=2.73	eng=-30	fol=-17	cue_rms=53	obj_rms=155	pen=0.00	x02@0.21 r2-x@0.77 r0-y@0.91 r2-y@2.07 r0+x@3.04 r0+y@3.28 x01@5.95 r2+x@6.34 r0-y@7.36
shot_40.shot	cue=yellow	aim=144.8	speed=2.58	eng=-36	fol=+1	cue_rms=126	obj_rms=72	pen=0.00	x01@0.12 r0-x@0.75 r1+y@0.79 r0-y@1.57 r1-y@2.88 r0+x@4.46 r0+y@5.77
shot_41.shot	cue=white	aim=287.8	speed=2.07	eng=-8	fol=+1	cue_rms=67	obj_rms=81	pen=0.00	x01@0.36 r0-y@1.21 r1-y@1.47 r0+x@2.91 r0+y@3.96
shot_45.shot	cue=yellow	aim=334.2	speed=3.89	eng=-33	fol=+15	cue_rms=42	obj_rms=15	pen=0.02	x01@0.09 r0-y@0.42 r0+x@0.57 r0+y@1.25 r1+y@1.31 r0-x@2.28 r0-y@2.59 r1+x@2.93 r0+y@4.60 r0+x@5.43 x02@6.53
shot_46.shot	cue=yellow	aim=334.2	speed=4.01	eng=+3	fol=+35	cue_rms=97	obj_rms=69	pen=0.02	x01@0.08 r0-y@0.40 r0+x@0.53 r0+y@1.29 r1+y@1.36 r0-x@2.56 r0-y@2.87 r1+x@3.26 r0+y@5.28 r0+x@6.46 x02@7.88
shot_47.shot	cue=yellow	aim=250.7	speed=2.63	eng=+20	fol=+8	cue_rms=169	obj_rms=277	pen=0.00	x02@0.05 r2-y@0.77 r2+x@1.05 r0-y@1.08 r0-x@1.97 r0+y@3.28 r2+y@3.43 r0+x@6.30 r0-y@6.86 x01@7.77 x02@10.86
shot_50.shot	cue=yellow	aim=29.8	speed=2.74	eng=-23	fol=+39	cue_rms=505	obj_rms=567	pen=0.78	x02@0.18 r0+y@0.60 r2+x@0.68 r0-y@2.40 x01@3.16 r2-x@3.41 x02@7.92 r2+x@11.85
shot_51.shot	cue=yellow	aim=30.2	speed=4.36	eng=-10	fol=+26	cue_rms=78	obj_rms=108	pen=0.02	x02@0.25 r2+x@0.34 r0+y@0.44 r0+x@1.08 r0-y@1.35 r2-x@1.80 r0+y@3.34 r2+x@4.33 r0-y@9.34 r2-x@10.25
shot_52.shot	cue=white	aim=172.9	speed=4.88	eng=-15	fol=+1	cue_rms=227	obj_rms=228	pen=0.73	x02@0.45 r2-x@0.57 r0+y@1.05 r0-x@1.18 r2+x@1.66 r2-x@3.50 r0-y@3.74 r2+x@7.01 r0+x@8.02 r0+y@10.02
shot_53.shot	cue=yellow	aim=80.4	speed=3.54	eng=-46	fol=+1	cue_rms=211	obj_rms=442	pen=0.20	x02@0.27 r2+y@0.44 r0+y@0.66 r0-x@1.30 r2-y@1.53 r0-y@2.33 r2+x@2.36 x01@3.73 r2+y@4.00 r1+y@4.83 r0+x@5.40 r0+y@7.59
shot_54.shot	cue=yellow	aim=285.2	speed=4.47	eng=+23	fol=-30	cue_rms=149	obj_rms=378	pen=0.00	x02@0.24 r2-y@0.33 r0-y@0.58 r2+x@0.68 r2+y@1.04 r0-x@1.88 r2-y@2.32 r0+y@3.24 r2-x@4.24 x01@5.04 r2+y@5.60 r1+x@6.37
